text	label
_dj_YBC The World Health Organisation says it is safe, they have done their research	0
 Yes it is safe	0
"NSW Police confirm 5 hostages have emerged from sydneysiege and they are negotiating: ""It might take a bit of time"" "	0
  why tell the whole world you morons...	0
  Extremist rather, no true Muslim will do such nonsense act! The world should know this by now...	0
 so let me get this straight. Sydney's being evacuated due to hostage situation in a cafe. Aussies are total pussies. wtffff	0
  Matt you clearly need too come out of the closet you fkn moron - what a ridiculous thing too say.	0
 and you thought reporting hostages are tweeting from inside would what?  keep them alive? SHUT YOUR RECKLESS MOUTH	0
 a simply stupid post by the BBC with no thought for lives IdiotsAtBBC	0
 a bit of time isn't going to do much good if they start shooting	0
“In pictures: the SydneySiege  Follow live updates:   rt	0
  i dont believe anyone could be posting updates if they r are a hostage...just saying...	0
Awful! RT : the SydneySiege  Follow live updates:  	0
 you scumbag	0
   The gunman told them what 2 post...	0
Realmente interesante en sydneysiege el papel que secuestradores dan a rrss: piden a secuestrados que tuiteen sus demandas 	0
 everyone still has time to Tweet!	0
Obama has filed federal charges against Zimmerman for violating Trayvon's civil rights. God is good	1
 My Feelings About The Zimmerman Case. RT And Subscribe.  …	1
 this is not true! Idiots!!!!	1
 Facts Fuck, not what you wish.	1
 This is false. There is only a petition.	1
“: Obama has filed federal charges against Zimmerman for violating Trayvon's civil rights. God is good” 🙌🙏	1
🙌🙏☝ “: Obama has filed federal charges against Zimmerman for violating Trayvon's civil rights. God is good”	1
"Tonight on the Late Show I've got  answering your Twitter questions like: ""What are the symptoms of Covid-19?"" and ""How much frosting is it medically safe to eat in one sitting?"""	0
_lynn43   Yes, it does!	0
  I hope we get to the frosting question. That's something we definitely need to know right now.	0
    in FL where I live, they SELL their delish buttercream frosting in the fridge. I’ve resisted, bt now may be the time. I doubt I’ll be round for the next plague! Oh, when I moved from BOS to ATL, I bought my home, as new Publix had just gone into a strip mall.Jonesin’ some	0
  Question: Is it true that Jared is sitting on a  patent for a reusable Corona Virus test in Enema form? The Kush Tush Swiper?	0
   OMG! ROTFLMBFAO! Priceless! 😂🙀😂🙀😂😷	0
  Is it safe to start Alone Time Happy Hour at 2pm if I wear a mask and wash my hands?	0
   Yes	0
  Can COVID -19 be transmitted through Trump's thin skin?	0
  I do not want to know the answer to the icing question.  Let’s not really destroy my happiness.  😂	0
  Three tubs is perfectly normal right? Asking for a friend.	0
  13.5g of sugar per pound of body weight is lethal to humans. That’s about 5lbs of sugar...or 8.5lbs of Frosting. ld50	0
  Hey Stephen, wifey miss you running across the screen at the beginning of the show... Can you run across with fun &amp; excitement... I know it’s a small corner... LoL... chase your kid around the camera Kmsl ....	0
  There is also invermectin used for parasites that’s giving good results!	0
  How long can someone be a carrier of Coronavirus after contracting it?	0
"  How about ""how do we get Rudy Giuliani the medical attention he needs?"""	0
  Will the CDC issue guidelines for the disease that is in the White House?	0
  i feel like, at this point, i need the answer to the second question more.	0
  “China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!”- *p. Trump  Jan 24	0
  I love you Stephen you're so funny and keeps it real.	0
  Can u add cheez wiz to that last question?	0
  I miss the studio audience, too. Have you considered trying a Zoom virtual audience? I could never see your show live, so I would love the opportunity to be a part of your Zoom audience!	0
  Stephen you look great at home!	0
  Geez. I could have used the *frosting quota* info dayssss is ago...	0
  Can you combine that with how many sugar cookies its medically safe to eat in one sitting as well?	0
  Wouldn’t that depend on the flavor?Frosting, that is. Not the COVID-19.	0
  Can’t wait for my souvenir signature from trump I am fine with him holding up millions of needed checks just so he can have his name on it.	0
  Yes, the frosting.	0
  If you had Kimmel, Corden, &amp; Fallon as guests on separate nights, and they each in turn had the other three as guests on separate nights, and so on, and so on...  at what point would you get to Piers Morgan?  Because that’s when I’m done!   	0
  i really need the frosting question. asking for a friend.	0
  Too much frosting gave me a migraine and I puked 😬	0
  Well now I'm in the mood to eat a sheet cake, Tina Fey-style.	0
  So how much frosting can u eat in one sitting😳🤷‍♂️😝 Asking for a friend..😇😜 	0
  Just watched last night’s on utube. Yer getting the hang of it. Better this week	0
  Thank you for asking the important questions Stephen.	0
"  My favourite ""Can 5G cause Coronavirus?"" This was a genuine question from a journalist."	0
  Steven, where are our tax dollars going if the President isn’t taking this pandemic serious and is only focused on opening the government?	0
  Stephen, we love you and LSSC, but the from home thing is just not working for us. It's cool. We'll be back when you are. Thanks for the effort.	0
"  I know it was deleted and reposted without the typo, but:""What are they, symptoms of COVID-19?"" "	0
  Congratultion	0
  Excellent monologue! 😅	0
  Also how much toast is ok to eat in a day. Can you restart the count by changing the topping?	0
  All the frosting is my recommendation.	0
  Pawesome openimg! Very funny. Had just finished watching _Homeland &amp; was still on edge of my seat. U r very zen 2night. Suited my mood.Pls invite  on yr show.I “discovered” her yesterday, as did the USA!Pls keep doin’ what u r doin’—giving us much-needed solace😷	0
  I made a Trump cake, is there too much frosting? 	0
  Now, I want frosting..., I thought I'd be a bad influence.	0
  Please don't hug anyone,  ugh 🤮	0
  Great show.	0
  Are drive-thrus safe?	0
  Sorry I can’t look at Dr. LaPook without thinking of the great Leslie Nielsen... 	0
  Will there be a second wave?	0
  The advice given from this DrLaPook is too much for a normal person... sorry not going to wash my takeout food wrappers 😖	0
  Who picks up the bags he leaves in the hallway?	0
  Is it safe to watch  press conferences?	0
  I think I had this in December...or a strain of it and I had already gotten flu shot and pneumonia shot as well	0
  Maybe next time.. 😞	0
  Thanks.. now you made the diabetic want some frosting😂	0
  I found it unsettling that while talking to Dr. LaPook you took another alcohol drink in the middle of his explanation of potential life saving drugs!  This was disrespectful and inappropriate. Do you have some drinking problem where you must drink while broadcasting your show?	0
  Fever, dry cough, a whole pint container as long as it’s the whipped kind.	0
  Nutella instead. 😀	0
  Ask him why I am starting to resemble my sourdough starter.	0
  Great show tonight. Great guest!	0
  Thank You	0
  Some body said we have to wash our hands for 15 minutes? Is it right?	0
  YouTube not showing notifications for ur videos 😞	0
  I’m just going to assume the answer to the frosting one is “three or four tubs”.	0
 Thank you 	0
  If you eat the frosting while standing, it is exercise. Trembling with fear burns calories.	0
  Tuesday night was Hilarious!  Your team is doing great job producing an entertaining show on the fly.  Sort of like replacing an airplane engine in flight.	0
  I miss the live audience	0
  a. Craving sweetsb. The whole thingYou’re welcome	0
"  Why was Dr. LaPook evasive in so many of his answers? Example: ""When can we hug again?"". Answer: ""Hugging is good for you.""  If viewers want evasion, we get that with Trump's press conferences. How about a good honest, ""I don't know.""? Unless this was satire it was wastedtime"	0
  Highlight of my week: I shave on Wednesdays. What's your highlight?	0
  Bothered  me he said the drug  Trump  was pushing like a dealer with no scientific proof and  condemned by  the  AMA this Dr said  was part of the standard  protocol  in treating  patients  Maybe  this is a New York  thing I as a patient  would like  the right  to refuse it	0
  Very good questions about covid19.  Thank you for bringing DrLaPook to your program.  I am getting tired of cooking but I have been afraid of ordering.  Now I feel a little more confident about deliveries.	0
  In a graham cracker I would like to say as much as it takes...and don’t forget the tall glass of milk!	0
  You should interview John Krasinski! He has this amazing show called SOME GOOD NEWS and I think he would be a great person to interview.	0
  Thanks for doing your show.  I hope you can feel our laughter across the airwaves.  ❤️	0
  I was able to watch Sam Hunt and Dave Matthews in my chair.	0
  G.I. Jon has done so well that I couldn't think of anything to ask him.  He couldn't be betta'.	0
"  I have a question for Dr. LaPook. Why are they serving the ""Trump cocktail"" to Covoid patients at his hospital?"	0
  Can't wait to hear about the frosting thing!  It's for a friend...	0
